country,countryCode,date,patientNumber
Slovakia,SVK,2/22/2022,273
Slovakia,SVK,2/22/2022,2924
Slovakia,SVK,2/23/2022,256
Slovakia,SVK,2/23/2022,2892
Slovakia,SVK,2/24/2022,243
Slovakia,SVK,2/24/2022,2885
Slovakia,SVK,2/25/2022,234
Slovakia,SVK,2/25/2022,2680
Slovakia,SVK,2/26/2022,238
Slovakia,SVK,2/26/2022,2769
Slovakia,SVK,2/27/2022,239
Slovakia,SVK,2/27/2022,2868
Slovakia,SVK,2/28/2022,234
Slovakia,SVK,2/28/2022,2796
Slovakia,SVK,3/1/2022,233
Slovakia,SVK,3/1/2022,2727
Slovakia,SVK,3/2/2022,230
Slovakia,SVK,3/2/2022,2734
Slovakia,SVK,3/3/2022,229
Slovakia,SVK,3/3/2022,2725
Slovakia,SVK,3/4/2022,212
Slovakia,SVK,3/4/2022,2555
Slovakia,SVK,3/5/2022,213
Slovakia,SVK,3/5/2022,2596
Slovakia,SVK,3/6/2022,206
Slovakia,SVK,3/6/2022,2648
Slovakia,SVK,3/7/2022,212
Slovakia,SVK,3/7/2022,2606
Slovakia,SVK,3/8/2022,212
Slovakia,SVK,3/8/2022,2557
Slovakia,SVK,3/9/2022,218
Slovakia,SVK,3/9/2022,2512
Slovakia,SVK,3/10/2022,215
Slovakia,SVK,3/10/2022,2506
Slovakia,SVK,3/11/2022,221
Slovakia,SVK,3/11/2022,2378
Slovakia,SVK,3/12/2022,230
Slovakia,SVK,3/12/2022,2459
Slovakia,SVK,3/13/2022,230
Slovakia,SVK,3/13/2022,2547
Slovenia,SVN,1/1/2022,172
Slovenia,SVN,1/1/2022,532
Slovenia,SVN,1/2/2022,171
Slovenia,SVN,1/2/2022,533
Slovenia,SVN,1/2/2022,74
Slovenia,SVN,1/2/2022,281
Slovenia,SVN,1/3/2022,171
Slovenia,SVN,1/3/2022,548
Slovenia,SVN,1/4/2022,163
Slovenia,SVN,1/4/2022,531
Slovenia,SVN,1/5/2022,157
Slovenia,SVN,1/5/2022,542
Slovenia,SVN,1/6/2022,160
Slovenia,SVN,1/6/2022,550
Slovenia,SVN,1/7/2022,155
Slovenia,SVN,1/7/2022,547
Slovenia,SVN,1/8/2022,156
Slovenia,SVN,1/8/2022,538
Slovenia,SVN,1/9/2022,159
Slovenia,SVN,1/9/2022,537
Slovenia,SVN,1/9/2022,76
Slovenia,SVN,1/9/2022,325
Slovenia,SVN,1/10/2022,157
Slovenia,SVN,1/10/2022,572
Slovenia,SVN,1/11/2022,160
Slovenia,SVN,1/11/2022,553
Slovenia,SVN,1/12/2022,154
Slovenia,SVN,1/12/2022,538
Slovenia,SVN,1/13/2022,153
Slovenia,SVN,1/13/2022,527
Slovenia,SVN,1/14/2022,154
Slovenia,SVN,1/14/2022,524
Slovenia,SVN,1/15/2022,153
Slovenia,SVN,1/15/2022,514
Slovenia,SVN,1/16/2022,156
Slovenia,SVN,1/16/2022,549
Slovenia,SVN,1/16/2022,66
Slovenia,SVN,1/16/2022,374
Slovenia,SVN,1/17/2022,156
Slovenia,SVN,1/17/2022,566
Slovenia,SVN,1/18/2022,154
Slovenia,SVN,1/18/2022,575
Slovenia,SVN,1/19/2022,154
Slovenia,SVN,1/19/2022,566
Slovenia,SVN,1/20/2022,146
Slovenia,SVN,1/20/2022,580
Slovenia,SVN,1/21/2022,143
Slovenia,SVN,1/21/2022,599
Slovenia,SVN,1/22/2022,136
Slovenia,SVN,1/22/2022,601
Slovenia,SVN,1/23/2022,136
Slovenia,SVN,1/23/2022,608
Slovenia,SVN,1/23/2022,58
Slovenia,SVN,1/23/2022,449
Slovenia,SVN,1/24/2022,135
Slovenia,SVN,1/24/2022,619
Slovenia,SVN,1/25/2022,130
Slovenia,SVN,1/25/2022,632
Slovenia,SVN,1/26/2022,125
Slovenia,SVN,1/26/2022,656
Slovenia,SVN,1/27/2022,124
Slovenia,SVN,1/27/2022,684
Slovenia,SVN,1/28/2022,130
Slovenia,SVN,1/28/2022,693
Slovenia,SVN,1/29/2022,127
Slovenia,SVN,1/29/2022,698
Slovenia,SVN,1/30/2022,133
Slovenia,SVN,1/30/2022,711
Slovenia,SVN,1/30/2022,86
Slovenia,SVN,1/30/2022,595
Slovenia,SVN,1/31/2022,137
Slovenia,SVN,1/31/2022,770
Slovenia,SVN,2/1/2022,132
Slovenia,SVN,2/1/2022,772
Slovenia,SVN,2/2/2022,130
Slovenia,SVN,2/2/2022,783
Slovenia,SVN,2/3/2022,127
Slovenia,SVN,2/3/2022,781
Slovenia,SVN,2/4/2022,133
Slovenia,SVN,2/4/2022,779
Slovenia,SVN,2/5/2022,133
Slovenia,SVN,2/5/2022,746
Slovenia,SVN,2/6/2022,134
Slovenia,SVN,2/6/2022,767
Slovenia,SVN,2/6/2022,87
Slovenia,SVN,2/6/2022,662
Slovenia,SVN,2/7/2022,134
Slovenia,SVN,2/7/2022,780
Slovenia,SVN,2/8/2022,141
Slovenia,SVN,2/8/2022,804
Slovenia,SVN,2/9/2022,146
Slovenia,SVN,2/9/2022,812
Slovenia,SVN,2/10/2022,141
Slovenia,SVN,2/10/2022,789
Slovenia,SVN,2/11/2022,136
Slovenia,SVN,2/11/2022,791
Slovenia,SVN,2/12/2022,134
Slovenia,SVN,2/12/2022,774
Slovenia,SVN,2/13/2022,133
Slovenia,SVN,2/13/2022,782
Slovenia,SVN,2/13/2022,90
Slovenia,SVN,2/13/2022,674
Slovenia,SVN,2/14/2022,136
Slovenia,SVN,2/14/2022,794
Slovenia,SVN,2/15/2022,130
Slovenia,SVN,2/15/2022,770
Slovenia,SVN,2/16/2022,125
Slovenia,SVN,2/16/2022,756
Slovenia,SVN,2/17/2022,119
Slovenia,SVN,2/17/2022,736
Slovenia,SVN,2/18/2022,113
Slovenia,SVN,2/18/2022,704
Slovenia,SVN,2/19/2022,109
Slovenia,SVN,2/19/2022,689
Slovenia,SVN,2/20/2022,110
Slovenia,SVN,2/20/2022,703
Slovenia,SVN,2/20/2022,61
Slovenia,SVN,2/20/2022,572
Slovenia,SVN,2/21/2022,112
Slovenia,SVN,2/21/2022,702
Slovenia,SVN,2/22/2022,111
Slovenia,SVN,2/22/2022,693
Slovenia,SVN,2/23/2022,115
Slovenia,SVN,2/23/2022,662
Slovenia,SVN,2/24/2022,112
Slovenia,SVN,2/24/2022,638
Slovenia,SVN,2/25/2022,117
Slovenia,SVN,2/25/2022,595
Slovenia,SVN,2/26/2022,106
Slovenia,SVN,2/26/2022,538
Slovenia,SVN,2/27/2022,108
Slovenia,SVN,2/27/2022,526
Slovenia,SVN,2/27/2022,59
Slovenia,SVN,2/27/2022,349
Slovenia,SVN,2/28/2022,104
Slovenia,SVN,2/28/2022,520
Slovenia,SVN,3/1/2022,94
Slovenia,SVN,3/1/2022,489
Slovenia,SVN,3/2/2022,89
Slovenia,SVN,3/2/2022,469
Slovenia,SVN,3/3/2022,83
Slovenia,SVN,3/3/2022,433
Slovenia,SVN,3/4/2022,80
Slovenia,SVN,3/4/2022,404
Slovenia,SVN,3/5/2022,78
Slovenia,SVN,3/5/2022,369
Slovenia,SVN,3/6/2022,81
Slovenia,SVN,3/6/2022,375
Slovenia,SVN,3/6/2022,25
Slovenia,SVN,3/6/2022,250
Slovenia,SVN,3/7/2022,80
Slovenia,SVN,3/7/2022,383
Slovenia,SVN,3/8/2022,85
Slovenia,SVN,3/8/2022,373
Slovenia,SVN,3/9/2022,87
Slovenia,SVN,3/9/2022,358
Slovenia,SVN,3/10/2022,86
Slovenia,SVN,3/10/2022,341
Slovenia,SVN,3/11/2022,77
Slovenia,SVN,3/11/2022,332
Slovenia,SVN,3/12/2022,71
Slovenia,SVN,3/12/2022,324
Slovenia,SVN,3/13/2022,71
Slovenia,SVN,3/13/2022,326
Slovenia,SVN,3/13/2022,35
Slovenia,SVN,3/13/2022,223
South Africa,ZAF,1/1/2022,8428
South Africa,ZAF,1/8/2022,7280
South Africa,ZAF,1/15/2022,5350
South Africa,ZAF,1/29/2022,3056
South Africa,ZAF,2/5/2022,2470
South Africa,ZAF,2/12/2022,2128
South Africa,ZAF,2/19/2022,1787
South Africa,ZAF,2/26/2022,1514
South Africa,ZAF,3/5/2022,1194
South Africa,ZAF,3/12/2022,1032
South Africa,ZAF,3/19/2022,524
South Korea,KOR,1/1/2022,1049
South Korea,KOR,1/1/2022,565
South Korea,KOR,1/1/2022,3670
South Korea,KOR,1/2/2022,1024
South Korea,KOR,1/2/2022,3545
South Korea,KOR,1/3/2022,1015
South Korea,KOR,1/3/2022,3501
South Korea,KOR,1/4/2022,973
South Korea,KOR,1/4/2022,3422
South Korea,KOR,1/5/2022,953
South Korea,KOR,1/5/2022,3341
South Korea,KOR,1/6/2022,882
South Korea,KOR,1/6/2022,3197
South Korea,KOR,1/7/2022,839
South Korea,KOR,1/7/2022,3110
South Korea,KOR,1/8/2022,838
South Korea,KOR,1/8/2022,440
South Korea,KOR,1/8/2022,2970
South Korea,KOR,1/9/2022,821
South Korea,KOR,1/9/2022,2939
South Korea,KOR,1/10/2022,786
South Korea,KOR,1/10/2022,2964
South Korea,KOR,1/11/2022,780
South Korea,KOR,1/11/2022,2985
South Korea,KOR,1/12/2022,749
South Korea,KOR,1/12/2022,2909
South Korea,KOR,1/13/2022,701
South Korea,KOR,1/13/2022,2937
South Korea,KOR,1/14/2022,659
South Korea,KOR,1/14/2022,2976
South Korea,KOR,1/15/2022,626
South Korea,KOR,1/15/2022,309
South Korea,KOR,1/15/2022,3022
South Korea,KOR,1/16/2022,612
South Korea,KOR,1/16/2022,3060
South Korea,KOR,1/17/2022,579
South Korea,KOR,1/17/2022,3142
South Korea,KOR,1/18/2022,543
South Korea,KOR,1/18/2022,3255
South Korea,KOR,1/19/2022,532
South Korea,KOR,1/19/2022,3487
South Korea,KOR,1/20/2022,488
South Korea,KOR,1/20/2022,3686
South Korea,KOR,1/21/2022,431
South Korea,KOR,1/21/2022,3802
South Korea,KOR,1/22/2022,433
South Korea,KOR,1/22/2022,225
South Korea,KOR,1/22/2022,4070
South Korea,KOR,1/23/2022,431
South Korea,KOR,1/23/2022,4414
South Korea,KOR,1/24/2022,418
South Korea,KOR,1/24/2022,4661
South Korea,KOR,1/25/2022,392
South Korea,KOR,1/25/2022,4977
South Korea,KOR,1/26/2022,385
South Korea,KOR,1/26/2022,5197
South Korea,KOR,1/27/2022,350
South Korea,KOR,1/27/2022,5546
South Korea,KOR,1/28/2022,316
South Korea,KOR,1/28/2022,5887
South Korea,KOR,1/29/2022,288
South Korea,KOR,1/29/2022,167
South Korea,KOR,1/29/2022,6199
South Korea,KOR,1/30/2022,277
South Korea,KOR,1/30/2022,6453
South Korea,KOR,1/31/2022,277
South Korea,KOR,1/31/2022,6806
South Korea,KOR,2/1/2022,272
South Korea,KOR,2/1/2022,7028
South Korea,KOR,2/2/2022,278
South Korea,KOR,2/2/2022,7328
South Korea,KOR,2/3/2022,274
South Korea,KOR,2/3/2022,7511
South Korea,KOR,2/4/2022,257
South Korea,KOR,2/4/2022,7908
South Korea,KOR,2/5/2022,269
South Korea,KOR,2/5/2022,133
South Korea,KOR,2/5/2022,8447
South Korea,KOR,2/6/2022,272
South Korea,KOR,2/6/2022,8752
South Korea,KOR,2/7/2022,270
South Korea,KOR,2/7/2022,8997
South Korea,KOR,2/8/2022,268
South Korea,KOR,2/8/2022,9365
South Korea,KOR,2/9/2022,285
South Korea,KOR,2/9/2022,9632
South Korea,KOR,2/10/2022,282
South Korea,KOR,2/10/2022,9825
South Korea,KOR,2/11/2022,271
South Korea,KOR,2/11/2022,9739
South Korea,KOR,2/12/2022,275
South Korea,KOR,2/12/2022,232
South Korea,KOR,2/12/2022,9600
South Korea,KOR,2/13/2022,288
South Korea,KOR,2/13/2022,9556
South Korea,KOR,2/14/2022,306
South Korea,KOR,2/14/2022,9476
South Korea,KOR,2/15/2022,314
South Korea,KOR,2/15/2022,9306
South Korea,KOR,2/16/2022,313
South Korea,KOR,2/16/2022,9523
South Korea,KOR,2/17/2022,389
South Korea,KOR,2/17/2022,9626
South Korea,KOR,2/18/2022,385
South Korea,KOR,2/18/2022,9855
South Korea,KOR,2/19/2022,408
South Korea,KOR,2/19/2022,9902
South Korea,KOR,2/20/2022,439
South Korea,KOR,2/20/2022,10191
South Korea,KOR,2/21/2022,480
South Korea,KOR,2/21/2022,367
South Korea,KOR,2/21/2022,10354
South Korea,KOR,2/22/2022,480
South Korea,KOR,2/22/2022,10656
South Korea,KOR,2/23/2022,512
South Korea,KOR,2/23/2022,10853
South Korea,KOR,2/24/2022,581
South Korea,KOR,2/24/2022,11175
South Korea,KOR,2/25/2022,655
South Korea,KOR,2/25/2022,11604
South Korea,KOR,2/26/2022,643
South Korea,KOR,2/26/2022,12092
South Korea,KOR,2/27/2022,663
South Korea,KOR,2/27/2022,12364
South Korea,KOR,2/28/2022,715
South Korea,KOR,2/28/2022,655
South Korea,KOR,2/28/2022,12440
South Korea,KOR,3/1/2022,727
South Korea,KOR,3/1/2022,12606
South Korea,KOR,3/2/2022,762
South Korea,KOR,3/2/2022,12350
South Korea,KOR,3/3/2022,766
South Korea,KOR,3/3/2022,12161
South Korea,KOR,3/4/2022,797
South Korea,KOR,3/4/2022,12109
South Korea,KOR,3/5/2022,896
South Korea,KOR,3/5/2022,12193
South Korea,KOR,3/6/2022,885
South Korea,KOR,3/6/2022,12030
South Korea,KOR,3/7/2022,955
South Korea,KOR,3/7/2022,819
South Korea,KOR,3/7/2022,11957
South Korea,KOR,3/8/2022,1007
South Korea,KOR,3/8/2022,12006
South Korea,KOR,3/9/2022,1087
South Korea,KOR,3/9/2022,12528
South Korea,KOR,3/10/2022,1113
South Korea,KOR,3/10/2022,12919
South Korea,KOR,3/11/2022,1116
South Korea,KOR,3/11/2022,13017
South Korea,KOR,3/12/2022,1066
South Korea,KOR,3/12/2022,13161
South Korea,KOR,3/13/2022,1074
South Korea,KOR,3/13/2022,13324
South Korea,KOR,3/14/2022,1158
South Korea,KOR,3/14/2022,881
South Korea,KOR,3/14/2022,13324
South Korea,KOR,3/15/2022,1196
South Korea,KOR,3/15/2022,13445
South Korea,KOR,3/16/2022,1244
South Korea,KOR,3/16/2022,13434
South Korea,KOR,3/17/2022,1159
South Korea,KOR,3/17/2022,13496
South Korea,KOR,3/18/2022,1049
South Korea,KOR,3/18/2022,13272
South Korea,KOR,3/19/2022,1049
South Korea,KOR,3/19/2022,12961
South Korea,KOR,3/20/2022,1033
South Korea,KOR,3/20/2022,12718
South Korea,KOR,3/21/2022,1130
South Korea,KOR,3/21/2022,985
South Korea,KOR,3/21/2022,12577
South Korea,KOR,3/22/2022,1104
South Korea,KOR,3/22/2022,12414
South Korea,KOR,3/23/2022,1084
South Korea,KOR,3/23/2022,12357
South Korea,KOR,3/24/2022,1081
South Korea,KOR,3/24/2022,12257
Spain,ESP,1/1/2022,1822
Spain,ESP,1/1/2022,8980
Spain,ESP,1/1/2022,1018
Spain,ESP,1/1/2022,10243
Spain,ESP,1/2/2022,1853
Spain,ESP,1/2/2022,9804
Spain,ESP,1/2/2022,1020
Spain,ESP,1/2/2022,10399
Spain,ESP,1/3/2022,1962
Spain,ESP,1/3/2022,10855
Spain,ESP,1/3/2022,1052
Spain,ESP,1/3/2022,10916
Spain,ESP,1/4/2022,2005
Spain,ESP,1/4/2022,11338
Spain,ESP,1/4/2022,1087
Spain,ESP,1/4/2022,11359
Spain,ESP,1/5/2022,1996
Spain,ESP,1/5/2022,11359
Spain,ESP,1/5/2022,1131
Spain,ESP,1/5/2022,11827
Spain,ESP,1/6/2022,2056
Spain,ESP,1/6/2022,12333
Spain,ESP,1/6/2022,1199
Spain,ESP,1/6/2022,12075
Spain,ESP,1/7/2022,2056
Spain,ESP,1/7/2022,12295
Spain,ESP,1/7/2022,1253
Spain,ESP,1/7/2022,12323
Spain,ESP,1/8/2022,2045
Spain,ESP,1/8/2022,12071
Spain,ESP,1/8/2022,1294
Spain,ESP,1/8/2022,12531
Spain,ESP,1/9/2022,2187
Spain,ESP,1/9/2022,14166
Spain,ESP,1/9/2022,1312
Spain,ESP,1/9/2022,12989
Spain,ESP,1/10/2022,2195
Spain,ESP,1/10/2022,14293
Spain,ESP,1/10/2022,1305
Spain,ESP,1/10/2022,13200
Spain,ESP,1/11/2022,2228
Spain,ESP,1/11/2022,14763
Spain,ESP,1/11/2022,1299
Spain,ESP,1/11/2022,13464
Spain,ESP,1/12/2022,2227
Spain,ESP,1/12/2022,15005
Spain,ESP,1/12/2022,1293
Spain,ESP,1/12/2022,13721
Spain,ESP,1/13/2022,2219
Spain,ESP,1/13/2022,15133
Spain,ESP,1/13/2022,1275
Spain,ESP,1/13/2022,14065
Spain,ESP,1/14/2022,2224
Spain,ESP,1/14/2022,15011
Spain,ESP,1/14/2022,1283
Spain,ESP,1/14/2022,14380
Spain,ESP,1/15/2022,2198
Spain,ESP,1/15/2022,14909
Spain,ESP,1/15/2022,1284
Spain,ESP,1/15/2022,14693
Spain,ESP,1/16/2022,2195
Spain,ESP,1/16/2022,16015
Spain,ESP,1/16/2022,1267
Spain,ESP,1/16/2022,14742
Spain,ESP,1/17/2022,2191
Spain,ESP,1/17/2022,16166
Spain,ESP,1/17/2022,1252
Spain,ESP,1/17/2022,14902
Spain,ESP,1/18/2022,2230
Spain,ESP,1/18/2022,16531
Spain,ESP,1/18/2022,1254
Spain,ESP,1/18/2022,14906
Spain,ESP,1/19/2022,2204
Spain,ESP,1/19/2022,16529
Spain,ESP,1/19/2022,1248
Spain,ESP,1/19/2022,14946
Spain,ESP,1/20/2022,2202
Spain,ESP,1/20/2022,16441
Spain,ESP,1/20/2022,1249
Spain,ESP,1/20/2022,14792
Spain,ESP,1/21/2022,2240
Spain,ESP,1/21/2022,16230
Spain,ESP,1/21/2022,1235
Spain,ESP,1/21/2022,14727
Spain,ESP,1/22/2022,2221
Spain,ESP,1/22/2022,16137
Spain,ESP,1/22/2022,1227
Spain,ESP,1/22/2022,14667
Spain,ESP,1/23/2022,2252
Spain,ESP,1/23/2022,17213
Spain,ESP,1/23/2022,1235
Spain,ESP,1/23/2022,14661
Spain,ESP,1/24/2022,2201
Spain,ESP,1/24/2022,17059
Spain,ESP,1/24/2022,1214
Spain,ESP,1/24/2022,14477
Spain,ESP,1/25/2022,2152
Spain,ESP,1/25/2022,16619
Spain,ESP,1/25/2022,1167
Spain,ESP,1/25/2022,14197
Spain,ESP,1/26/2022,2098
Spain,ESP,1/26/2022,16454
Spain,ESP,1/26/2022,1123
Spain,ESP,1/26/2022,13908
Spain,ESP,1/27/2022,2052
Spain,ESP,1/27/2022,16179
Spain,ESP,1/27/2022,1075
Spain,ESP,1/27/2022,13823
Spain,ESP,1/28/2022,2049
Spain,ESP,1/28/2022,15949
Spain,ESP,1/28/2022,1040
Spain,ESP,1/28/2022,13685
Spain,ESP,1/29/2022,2047
Spain,ESP,1/29/2022,15692
Spain,ESP,1/29/2022,1011
Spain,ESP,1/29/2022,13538
Spain,ESP,1/30/2022,2081
Spain,ESP,1/30/2022,16226
Spain,ESP,1/30/2022,991
Spain,ESP,1/30/2022,13319
Spain,ESP,1/31/2022,2034
Spain,ESP,1/31/2022,15824
Spain,ESP,1/31/2022,982
Spain,ESP,1/31/2022,13006
Spain,ESP,2/1/2022,1992
Spain,ESP,2/1/2022,15217
Spain,ESP,2/1/2022,962
Spain,ESP,2/1/2022,12673
Spain,ESP,2/2/2022,1940
Spain,ESP,2/2/2022,14922
Spain,ESP,2/2/2022,954
Spain,ESP,2/2/2022,12251
Spain,ESP,2/3/2022,1878
Spain,ESP,2/3/2022,14403
Spain,ESP,2/3/2022,931
Spain,ESP,2/3/2022,11857
Spain,ESP,2/4/2022,1876
Spain,ESP,2/4/2022,14168
Spain,ESP,2/4/2022,913
Spain,ESP,2/4/2022,11428
Spain,ESP,2/5/2022,1870
Spain,ESP,2/5/2022,14145
Spain,ESP,2/5/2022,884
Spain,ESP,2/5/2022,11022
Spain,ESP,2/6/2022,1838
Spain,ESP,2/6/2022,13958
Spain,ESP,2/6/2022,840
Spain,ESP,2/6/2022,10596
Spain,ESP,2/7/2022,1766
Spain,ESP,2/7/2022,13251
Spain,ESP,2/7/2022,797
Spain,ESP,2/7/2022,10233
Spain,ESP,2/8/2022,1700
Spain,ESP,2/8/2022,12716
Spain,ESP,2/8/2022,769
Spain,ESP,2/8/2022,9862
Spain,ESP,2/9/2022,1633
Spain,ESP,2/9/2022,11960
Spain,ESP,2/9/2022,717
Spain,ESP,2/9/2022,9395
Spain,ESP,2/10/2022,1583
Spain,ESP,2/10/2022,11161
Spain,ESP,2/10/2022,692
Spain,ESP,2/10/2022,8988
Spain,ESP,2/11/2022,1568
Spain,ESP,2/11/2022,10956
Spain,ESP,2/11/2022,643
Spain,ESP,2/11/2022,8635
Spain,ESP,2/12/2022,1562
Spain,ESP,2/12/2022,10899
Spain,ESP,2/12/2022,601
Spain,ESP,2/12/2022,8281
Spain,ESP,2/13/2022,1526
Spain,ESP,2/13/2022,10595
Spain,ESP,2/13/2022,567
Spain,ESP,2/13/2022,7930
Spain,ESP,2/14/2022,1457
Spain,ESP,2/14/2022,9940
Spain,ESP,2/14/2022,549
Spain,ESP,2/14/2022,7528
Spain,ESP,2/15/2022,1370
Spain,ESP,2/15/2022,9486
Spain,ESP,2/15/2022,520
Spain,ESP,2/15/2022,7220
Spain,ESP,2/16/2022,1351
Spain,ESP,2/16/2022,8900
Spain,ESP,2/16/2022,521
Spain,ESP,2/16/2022,6949
Spain,ESP,2/17/2022,1269
Spain,ESP,2/17/2022,8393
Spain,ESP,2/17/2022,490
Spain,ESP,2/17/2022,6647
Spain,ESP,2/18/2022,1251
Spain,ESP,2/18/2022,8115
Spain,ESP,2/18/2022,470
Spain,ESP,2/18/2022,6310
Spain,ESP,2/19/2022,1247
Spain,ESP,2/19/2022,8128
Spain,ESP,2/19/2022,451
Spain,ESP,2/19/2022,5980
Spain,ESP,2/20/2022,1207
Spain,ESP,2/20/2022,7986
Spain,ESP,2/20/2022,425
Spain,ESP,2/20/2022,5748
Spain,ESP,2/21/2022,1169
Spain,ESP,2/21/2022,7503
Spain,ESP,2/21/2022,421
Spain,ESP,2/21/2022,5466
Spain,ESP,2/22/2022,1148
Spain,ESP,2/22/2022,6994
Spain,ESP,2/22/2022,403
Spain,ESP,2/22/2022,5157
Spain,ESP,2/23/2022,1089
Spain,ESP,2/23/2022,6553
Spain,ESP,2/23/2022,395
Spain,ESP,2/23/2022,4927
Spain,ESP,2/24/2022,1040
Spain,ESP,2/24/2022,6113
Spain,ESP,2/24/2022,381
Spain,ESP,2/24/2022,4675
Spain,ESP,2/25/2022,1022
Spain,ESP,2/25/2022,6016
Spain,ESP,2/25/2022,357
Spain,ESP,2/25/2022,4449
Spain,ESP,2/26/2022,1025
Spain,ESP,2/26/2022,5974
Spain,ESP,2/26/2022,335
Spain,ESP,2/26/2022,4226
Spain,ESP,2/27/2022,970
Spain,ESP,2/27/2022,5719
Spain,ESP,2/27/2022,326
Spain,ESP,2/27/2022,4045
Spain,ESP,2/28/2022,941
Spain,ESP,2/28/2022,5384
Spain,ESP,2/28/2022,306
Spain,ESP,2/28/2022,3929
Spain,ESP,3/1/2022,892
Spain,ESP,3/1/2022,5217
Spain,ESP,3/1/2022,299
Spain,ESP,3/1/2022,3759
Spain,ESP,3/2/2022,879
Spain,ESP,3/2/2022,5014
Spain,ESP,3/2/2022,291
Spain,ESP,3/2/2022,3653
Spain,ESP,3/3/2022,851
Spain,ESP,3/3/2022,4840
Spain,ESP,3/3/2022,277
Spain,ESP,3/3/2022,3582
Spain,ESP,3/4/2022,823
Spain,ESP,3/4/2022,4729
Spain,ESP,3/4/2022,276
Spain,ESP,3/4/2022,3532
Spain,ESP,3/5/2022,823
Spain,ESP,3/5/2022,4739
Spain,ESP,3/5/2022,272
Spain,ESP,3/5/2022,3501
Spain,ESP,3/6/2022,804
Spain,ESP,3/6/2022,4703
Spain,ESP,3/6/2022,271
Spain,ESP,3/6/2022,3452
Spain,ESP,3/7/2022,750
Spain,ESP,3/7/2022,4456
Spain,ESP,3/7/2022,255
Spain,ESP,3/7/2022,3396
Spain,ESP,3/8/2022,727
Spain,ESP,3/8/2022,4278
Spain,ESP,3/8/2022,259
Spain,ESP,3/8/2022,3354
Spain,ESP,3/9/2022,720
Spain,ESP,3/9/2022,4136
Spain,ESP,3/9/2022,255
Spain,ESP,3/9/2022,3264
Spain,ESP,3/10/2022,687
Spain,ESP,3/10/2022,4073
Spain,ESP,3/10/2022,264
Spain,ESP,3/10/2022,3206
Spain,ESP,3/11/2022,687
Spain,ESP,3/11/2022,4054
Spain,ESP,3/11/2022,267
Spain,ESP,3/11/2022,3149
Spain,ESP,3/12/2022,683
Spain,ESP,3/12/2022,4061
Spain,ESP,3/12/2022,271
Spain,ESP,3/12/2022,3088
Spain,ESP,3/13/2022,668
Spain,ESP,3/13/2022,4147
Spain,ESP,3/13/2022,272
Spain,ESP,3/13/2022,3131
Spain,ESP,3/14/2022,637
Spain,ESP,3/14/2022,4134
Spain,ESP,3/14/2022,269
Spain,ESP,3/14/2022,3130
Spain,ESP,3/15/2022,605
Spain,ESP,3/15/2022,4091
Spain,ESP,3/15/2022,256
Spain,ESP,3/15/2022,3181
Spain,ESP,3/16/2022,592
Spain,ESP,3/16/2022,3970
Spain,ESP,3/16/2022,236
Spain,ESP,3/16/2022,3246
Spain,ESP,3/17/2022,569
Spain,ESP,3/17/2022,3971
Spain,ESP,3/17/2022,225
Spain,ESP,3/17/2022,3270
Spain,ESP,3/18/2022,557
Spain,ESP,3/18/2022,3909
Spain,ESP,3/18/2022,215
Spain,ESP,3/18/2022,3267
Spain,ESP,3/19/2022,557
Spain,ESP,3/19/2022,3922
Spain,ESP,3/19/2022,204
Spain,ESP,3/19/2022,3268
Spain,ESP,3/20/2022,541
Spain,ESP,3/20/2022,4080
Spain,ESP,3/20/2022,196
Spain,ESP,3/20/2022,3273
Spain,ESP,3/21/2022,534
Spain,ESP,3/21/2022,3950
Spain,ESP,3/21/2022,203
Spain,ESP,3/21/2022,3229
Spain,ESP,3/22/2022,550
Spain,ESP,3/22/2022,4062
Spain,ESP,3/22/2022,209
Spain,ESP,3/22/2022,3221
Sweden,SWE,1/1/2022,101
Sweden,SWE,1/1/2022,717
Sweden,SWE,1/2/2022,104
Sweden,SWE,1/2/2022,727
Sweden,SWE,1/3/2022,107
Sweden,SWE,1/3/2022,792
Sweden,SWE,1/4/2022,108
Sweden,SWE,1/4/2022,930
Sweden,SWE,1/5/2022,109
Sweden,SWE,1/5/2022,935
Sweden,SWE,1/6/2022,108
Sweden,SWE,1/6/2022,942
Sweden,SWE,1/7/2022,107
Sweden,SWE,1/7/2022,1024
Sweden,SWE,1/8/2022,107
Sweden,SWE,1/8/2022,1024
Sweden,SWE,1/9/2022,101
Sweden,SWE,1/9/2022,1042
Sweden,SWE,1/10/2022,103
Sweden,SWE,1/10/2022,1176
Sweden,SWE,1/11/2022,103
Sweden,SWE,1/11/2022,1252
Sweden,SWE,1/12/2022,100
Sweden,SWE,1/12/2022,1304
Sweden,SWE,1/13/2022,94
Sweden,SWE,1/13/2022,1296
Sweden,SWE,1/14/2022,106
Sweden,SWE,1/14/2022,1296
Sweden,SWE,1/15/2022,106
Sweden,SWE,1/15/2022,1296
Sweden,SWE,1/16/2022,106
Sweden,SWE,1/16/2022,1296
Sweden,SWE,1/17/2022,106
Sweden,SWE,1/17/2022,1296
Sweden,SWE,1/18/2022,109
Sweden,SWE,1/18/2022,1380
Sweden,SWE,1/19/2022,120
Sweden,SWE,1/19/2022,1609
Sweden,SWE,1/20/2022,121
Sweden,SWE,1/20/2022,1606
Sweden,SWE,1/21/2022,121
